paper_id,researcher_name,university_name,country,univ_similarity,university_rank,university_name,country
84,Ilan Cohen,Tel Aviv University,,1.0,199,Tel Aviv University,Israel
84,Seny Kamara,Microsoft Research,
85,Jin-Yi Cai,University of Wisconsin at Madison,,0.8181818181818181,30,University of Wisconsin-Madison,United States
85,Heng Guo,University of Wisconsin at Madison,,0.8181818181818181,30,University of Wisconsin-Madison,United States
85,Tyson Williams,University of Wisconsin at Madison,,0.8181818181818181,30,University of Wisconsin-Madison,United States
86,Jonathan A. Kelner,MIT,,1.0,5,Massachusetts Institute of Technology (MIT),United States
86,Lorenzo Orecchia,MIT,,1.0,5,Massachusetts Institute of Technology (MIT),United States
86,Aaron Sidford,MIT,,1.0,5,Massachusetts Institute of Technology (MIT),United States
86,Zeyuan Allen Zhu,MIT,,1.0,5,Massachusetts Institute of Technology (MIT),United States
87,Prateek Jain,Microsoft Research,
88,Xi Chen,Columbia University,,1.0,13,Columbia University,United States
88,Xiaorui Sun,Columbia University,,1.0,13,Columbia University,United States
88,Shang-Hua Teng,University of Southern California,,1.0,70,University of Southern California,United States
89,Chris Beck,Princeton University,,1.0,6,Princeton University,United States
89,Russell Impagliazzo,UC San Diego,
90,Vitaly Feldman,IBM Research Almaden,
90,Elena Grigorescu,Purdue University,,1.0,62,Purdue University,United States
90,Lev Reyzin,University of Illinois at Chicago,,1.0,191,University of Illinois at Chicago,United States
90,Santosh Vempala,Georgia Tech,
90,Ying Xiao,Georgia Tech,
91,Mikkel Thorup,AT&T Labs-Research and University of Copenhagen,
92,Shuchi Chawla,University of Wisconsin at Madison,,0.8181818181818181,30,University of Wisconsin-Madison,United States
92,Jason D. Hartline,Northwestern University,,1.0,22,Northwestern University,United States
92,David Malec,University of Wisconsin at Madison,,0.8181818181818181,30,University of Wisconsin-Madison,United States
92,Balasubramanian Sivan,University of Wisconsin at Madison,,0.8181818181818181,30,University of Wisconsin-Madison,United States
93,Mark Braverman,Princeton University,,1.0,6,Princeton University,United States
93,Ankit Garg,Princeton Unviersity,
93,Denis Pankratov,University of Chicago,,1.0,9,University of Chicago,United States
93,Omri Weinstein,Princeton University,,1.0,6,Princeton University,United States
94,Gillat Kol,Weizmann Institute of Science,
94,Ran Raz,Weizmann Institute of Science,
95,Marek Cygan,University of Warsaw,,1.0,325,University of Warsaw,Poland
95,Stefan Kratsch,Max Planck Institute,
95,Jesper Nederlof,Utrecht University,,1.0,74,Utrecht University,Netherlands
96,Sanjam Garg,UC Los Angelos,
96,Craig Gentry,IBM Watson Research Lab,
96,Amit Sahai,UC Los Angelos,
96,Brent Waters,The University of Texas at Austin,,0.8095238095238095,27,University of Texas at Austin,United States
97,Kai-Min Chung,Cornell University,,1.0,19,Cornell University,United States
97,Rafael Pass,Cornell University,,1.0,19,Cornell University,United States
97,Karn Seth,Cornell University,,1.0,19,Cornell University,United States
98,YinTat Lee,MIT,,1.0,5,Massachusetts Institute of Technology (MIT),United States
98,Satish Rao,UC Berkeley,
98,Nikhil Srivastava,Microsoft Research,
